,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
0,上海敬游软件科技有限公司,上海敬游软件,150-500人,不需要融资,浦东新区,《42万顶薪》PHP开发工程师0208,3-5年,本科,10k-15k,年终奖金、五险一金、餐费补贴、弹性工作,游戏,开发|测试|运维类,"技能培训,带薪年假,岗位晋升,扁平管理",后端开发,上海
1,北京七麦科技股份有限公司,七麦科技,150-500人,上市公司,朝阳区,高级php开发工程师,3-5年,本科,20k-30k,五险一金，带薪年假，提供三餐，节假日福利,移动互联网,开发|测试|运维类,"定期体检,弹性工作,包早午餐,六险一金",后端开发,北京
2,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,高级PHP开发工程师,3-5年,本科,20k-40k,"免费三餐,弹性工作",房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
3,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,php开发工程师,5-10年,本科,25k-50k,免费三餐,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
4,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,PHP开发工程师,不限,本科,25k-40k,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,开发|测试|运维类,"扁平管理,弹性工作,大厨定制三餐,就近租房补贴",后端开发,北京
5,岩心科技（深圳）有限公司,AKULAKU,500-2000人,D轮及以上,朝阳区,高级php开发工程师,3-5年,本科,15k-30k,带薪年假，扁平管理，五险一金，发展空间大,"移动互联网,金融",开发|测试|运维类,"美女如云,股票期权,高速发展,扁平管理",后端开发,北京
6,北京值得买科技股份有限公司,什么值得买,500-2000人,上市公司,丰台区,PHP开发工程师（商业化）,5-10年,本科,25k-35k,大数据 扁平化 电商导流,电子商务,开发|测试|运维类,"技能培训,带薪年假,各种主题趴,海量产品体验",后端开发,北京
7,北京值得买科技股份有限公司,什么值得买,500-2000人,上市公司,市北区,PHP开发工程师QD001,1-3年,大专,8k-15k,五险一金 绩效奖金 节日福利,电子商务,开发|测试|运维类,"技能培训,带薪年假,各种主题趴,海量产品体验",后端开发,青岛
8,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,高级PHP/GO研发工程师,不限,本科,20k-40k,"五险一金,团队氛围好,免费三餐",文娱丨内容,开发|测试|运维类,"扁平管理,弹性工作,大厨定制三餐,就近租房补贴",后端开发,北京
9,深圳市众云网有限公司,众云网,50-150人,不需要融资,南山区,PHP开发工程师,3-5年,本科,10k-16k,"团队氛围好,五险一金,周末双休","企业服务,信息安全",开发|测试|运维类,"节日礼物,股票期权,带薪年假,绩效奖金",后端开发,深圳
10,深圳市德科信息技术有限公司,德科信息,2000人以上,不需要融资,南山区,php工程师,3-5年,本科,12k-17k,双休，平台好，发展前景好,"软件开发,物联网",开发|测试|运维类,"股票期权,帅哥多,领导好,技能培训",后端开发,深圳
11,深圳市既明科技有限公司,既明科技,15-50人,不需要融资,南山区,php开发工程师,1-3年,大专,8k-16k,"快速成长,大品牌项目,领导优秀",移动互联网,开发|测试|运维类,"带薪年假,交通补助,节日礼物,五险一金",后端开发,深圳
12,广州酷麦信息科技有限公司,酷麦,50-150人,不需要融资,天河区,PHP工程师,1-3年,本科,10k-16k,"五险一金,餐饮补贴,周末双休,年终奖",移动互联网,开发|测试|运维类,"节日礼物,年底双薪,股票期权,带薪年假",后端开发,广州
13,前锦网络信息技术（上海）有限公司北京分公司,前程无忧,500-2000人,上市公司,朝阳区,php开发工程师,3-5年,本科,15k-25k,稳定，大平台,"移动互联网,企业服务",开发|测试|运维类,"专业 职业,技能培训,管理规范,美女多",后端开发,北京
14,深圳市众云网有限公司,众云网,50-150人,不需要融资,南山区,php开发工程师,1-3年,本科,10k-15k,双休 国内外旅游,"企业服务,信息安全",开发|测试|运维类,"节日礼物,股票期权,带薪年假,绩效奖金",后端开发,深圳
15,北京北大附中基础教育投资有限公司,北大附中基础教育投资有限公司,50-150人,不需要融资,海淀区,PHP 后端工程师,3-5年,本科,20k-40k,创新教育 发展广阔 福利完善,教育,开发|测试|运维类,"带薪年假,定期体检,超大体育馆,节日礼物",后端开发,北京
16,四川仙潭酒业销售有限公司,仙潭酒业集团,500-2000人,不需要融资,高新区,php,1-3年,本科,8k-15k,周末双休 、五险一金、绩效奖金,其他,开发|测试|运维类,"社会保险,年终奖金,节日福利,生日礼物",后端开发,成都
17,广州安豆科技有限公司,安豆科技,50-150人,A轮,天河区,高级php开发工程师,3-5年,大专,15k-25k,福利待遇好，发展空间大,游戏,开发|测试|运维类,,后端开发,广州
18,上海秒核网络科技有限公司,秒核科技,15-50人,未融资,渝中区,php开发工程师,1-3年,大专,6k-12k,季度奖金、周末双休、五险一金、发展空间大,"企业服务,金融",开发|测试|运维类,"技能培训,年底双薪,绩效奖金,五险一金",后端开发,重庆
19,广州赛吧网络科技有限公司,赛吧科技,15-50人,天使轮,荔湾区,php后端,1-3年,大专,6k-10k,福利好，公司氛围好，晋升空间大,"文娱丨内容,软件开发",开发|测试|运维类,"股票期权,年终分红,午餐补助,节日礼物",后端开发,广州
20,成都维堰信息技术服务有限公司陕西分公司,维堰服务,150-500人,不需要融资,南山区,php开发工程师,不限,大专,8k-13k,每年有两次调薪机会，提供三餐，可转为原厂,"通讯电子,软件开发",开发|测试|运维类,,后端开发,深圳
21,广州坚和网络科技有限公司,ZAKER,150-500人,C轮,天河区,PHP开发工程师,1-3年,大专,10k-15k,"五险一金,弹性工作制,免费下午茶",移动互联网,开发|测试|运维类,"弹性上班时间,五天工作制,领导好,活力四射",后端开发,广州
22,广州坚和网络科技有限公司,ZAKER,150-500人,C轮,天河区,php开发工程师,1-3年,本科,8k-15k,"弹性上班,大咖分享,福利好,导师制",移动互联网,开发|测试|运维类,"弹性上班时间,五天工作制,领导好,活力四射",后端开发,广州
23,数睿科技（深圳）有限公司,数睿科技,150-500人,上市公司,福田区,PHP开发工程师,3-5年,大专,15k-20k,上市公司、高大上环境、高奖金、年轻化团队,"移动互联网,电商",开发|测试|运维类,"年底双薪,绩效奖金,股票期权,五险一金",后端开发,深圳
24,北京小唱科技有限公司,唱吧-玩音乐，就上唱吧！,150-500人,D轮及以上,朝阳区,PHP开发工程师,3-5年,本科,20k-35k,"六险一金,年底多薪,带薪病假,海外出行","移动互联网,游戏",开发|测试|运维类,"节日礼物,股票期权,带薪年假,员工海外游",后端开发,北京
25,杭州多麦电子商务股份有限公司,多麦,150-500人,上市公司,江干区,php开发工程师,不限,本科,8k-15k,朝九晚五点半 双休 团队氛围NICE,"移动互联网,电商",开发|测试|运维类,"节日礼物,氛围好,发展好,年度旅游",后端开发,杭州
26,杭州启博科技有限公司,启博软件,150-500人,A轮,余杭区,php开发工程师,1-3年,大专,10k-20k,工作氛围好， 领导好，晋升空间大，,"移动互联网,电商",开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",后端开发,杭州
27,杭州启博科技有限公司,启博软件,150-500人,A轮,余杭区,高级PHP开发工程师,3-5年,本科,15k-22k,往架构师或者管理层方向发展,"移动互联网,电商",开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",后端开发,杭州
28,虎特信息科技（上海）有限公司,虎特信息北京办事处,15-50人,天使轮,海淀区,PHP开发工程师,3-5年,大专,12k-20k,"初创团队,弹性工时,年底双薪,发展空间大","信息安全,移动互联网",开发|测试|运维类,"带薪年假,不打卡,五险一金,定期体检",后端开发,北京
29,上海星栀禾贸易有限公司,星栀禾贸易,15-50人,未融资,嘉定区,php工程师,1-3年,本科,8k-12k,发展潜力、远程办公、可兼职,"消费生活,医疗丨健康",开发|测试|运维类,,后端开发,上海
30,每步科技（上海）有限公司,每步,15-50人,未融资,徐汇区,php开发工程师,3-5年,硕士,15k-30k,发展空间大、培训机会多、团队和谐牛人多,"移动互联网,其他",开发|测试|运维类,,后端开发,上海
31,广州织点智能科技有限公司,织点智能,50-150人,A轮,海珠区,PHP开发工程师,3-5年,大专,12k-18k,"双休,六险一金,弹性工作,扁平管理","移动互联网,人工智能",开发|测试|运维类,"午餐补助,六险一金,弹性考勤,扁平管理",后端开发,广州
32,北京新陌科技有限公司,新陌科技,50-150人,不需要融资,朝阳区,php开发工程师,5-10年,本科,25k-35k,弹性工作时间/全勤奖/餐补/体检/旅游,"移动互联网,文娱丨内容",开发|测试|运维类,,后端开发,北京
33,深圳市百果互动科技有限公司,百果科技,150-500人,B轮,南山区,PHP开发工程师,1-3年,大专,15k-25k,"弹性工作,工作氛围好,调薪机会,五险一金","移动互联网,电商",开发|测试|运维类,"绩效奖金,年终分红,带薪年假,定期体检",后端开发,深圳
34,广州小丑鱼信息科技有限公司,小丑鱼游戏,50-150人,不需要融资,天河区,PHP开发工程师,3-5年,本科,10k-20k,"福利好,平台大,氛围好",游戏,开发|测试|运维类,"年底双薪,年度旅游,免费三餐水果,弹性工作",后端开发,广州
35,工匠广告传播（上海）有限公司,NORMCORE,50-150人,不需要融资,长宁区,PHP开发工程师,不限,本科,10k-15k,年底多薪,"移动互联网,广告营销",开发|测试|运维类,"节日礼物,技能培训,绩效奖金,年度旅游",后端开发,上海
36,小叶子（北京）科技有限公司,小叶子The ONE,150-500人,C轮,朝阳区,PHP工程师,1-3年,本科,10k-20k,年终13-15薪，免费午晚餐，交补,"硬件,教育",开发|测试|运维类,"优秀团队,技术大牛多,五险一金,弹性工作",后端开发,北京
37,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,php开发工程师-C端业务,3-5年,本科,30k-50k,高手云集 领导放权 业务挑战高,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
38,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,php架构师,5-10年,本科,45k-80k,高期权 16薪 良好的技术氛围,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
39,杭州启博科技有限公司,启博软件,150-500人,A轮,余杭区,php开发工程师,1-3年,大专,10k-15k,工作氛围好 领导好,"移动互联网,电商",开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",后端开发,杭州
40,北京新片场传媒股份有限公司,新片场,150-500人,D轮及以上,东城区,php工程师,5-10年,本科,20k-35k,技术大牛,"移动互联网,文娱丨内容",开发|测试|运维类,"专项奖金,节日礼物,岗位晋升,领导好",后端开发,北京
41,马上消费金融股份有限公司,马上金融,2000人以上,不需要融资,高新区,高级PHP开发工程师,3-5年,不限,15k-25k,持牌消费金融公司 技术大牛,"金融,移动互联网",开发|测试|运维类,"股票期权,年终分红,绩效奖金,带薪年假",后端开发,成都
42,马上消费金融股份有限公司,马上金融,2000人以上,不需要融资,高新区,高级PHP开发工程师,3-5年,本科,15k-25k,持牌消费金融公司 技术大牛,"金融,移动互联网",开发|测试|运维类,"股票期权,年终分红,绩效奖金,带薪年假",后端开发,成都
43,上海乐之鲸鱼数码科技有限公司,乐鱼,50-150人,未融资,徐汇区,高级PHP开发工程师,1-3年,不限,14k-20k,良好的薪资福利，提供最大限度的发展机会,游戏,开发|测试|运维类,"绩效奖金,年底双薪,五险一金,通讯津贴",后端开发,上海
44,上海友动网络科技有限公司,上海友动,15-50人,天使轮,静安区,php开发工程师,3-5年,本科,14k-20k,五险一金周末双休团建聚餐出国游下午茶,"移动互联网,广告营销",开发|测试|运维类,"带薪年假,绩效奖金,年度旅游,节日礼物",后端开发,上海
45,数睿科技（深圳）有限公司,数睿科技,150-500人,上市公司,福田区,高级php开发工程师,5-10年,本科,18k-25k,上市公司、高大上环境、高奖金、年轻化团队,"移动互联网,电商",开发|测试|运维类,"年底双薪,绩效奖金,股票期权,五险一金",后端开发,深圳
46,深圳高灯计算机科技有限公司,高灯科技,500-2000人,B轮,南山区,高级php开发工程师,5-10年,本科,20k-25k,腾讯生态系 风口业务 周末双休,"移动互联网,电商",开发|测试|运维类,"定期体检,双休,地铁口,年底双薪",后端开发,深圳
47,杭州推宝科技有限公司,杭州推宝科技有限公司,50-150人,不需要融资,西湖区,PHP工程师,3-5年,本科,15k-30k,团队优秀、绩效奖金、餐补、月度团建,移动互联网,开发|测试|运维类,"节日礼物,专项奖金,股票期权,带薪年假",后端开发,杭州
48,广州市蜂擎信息科技有限公司,蜂擎科技,50-150人,未融资,白云区,高级php开发工程师,3-5年,大专,12k-20k,地铁口上办公，交通便利,"电商,软件开发",开发|测试|运维类,"带薪年假,住房补贴,绩效奖金,节日礼物",后端开发,广州
49,广州市蜂擎信息科技有限公司,蜂擎科技,50-150人,未融资,白云区,php开发工程师,1-3年,大专,8k-12k,地铁口上办公，交通便利,"电商,软件开发",开发|测试|运维类,"带薪年假,住房补贴,绩效奖金,节日礼物",后端开发,广州
50,瑞达环球市场咨询（北京）有限公司,雷达集团,50-150人,不需要融资,朝阳区,高级PHP开发工程师,5-10年,不限,20k-30k,核心部门，发展空间，大牛多，氛围nice,"移动互联网,金融",开发|测试|运维类,,后端开发,北京
51,广州猎游信息科技有限公司,猎游信息,150-500人,A轮,天河区,php开发工程师,1-3年,本科,8k-16k,团队气氛佳 发展前景好,"文娱丨内容,游戏",开发|测试|运维类,,后端开发,广州
52,北京力拓飞远科技有限公司,测测星座,50-150人,A轮,海淀区,PHP开发工程师,3-5年,本科,16k-25k,五险一金、补助、节假日福利,"移动互联网,消费生活",开发|测试|运维类,"股票期权,带薪年假,专项奖金,扁平管理",后端开发,北京
53,上海若古信息科技有限公司,Mangatoon,50-150人,B轮,长宁区,php开发工程师,3-5年,本科,20k-40k,公司业务发展前景好，薪资福利高,"移动互联网,文娱丨内容",开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",后端开发,上海
54,成都华文科技有限公司,华文科技,15-50人,不需要融资,高新区,php开发工程师,1-3年,本科,10k-15k,朝九晚六、前景行业、扁平化管理、年轻团队,移动互联网,开发|测试|运维类,"技能培训,最具创意,绩效奖金,岗位晋升",后端开发,成都
55,上海妙克信息科技有限公司,VIP陪练,500-2000人,C轮,杨浦区,PHP开发工程师,3-5年,本科,20k-30k,团队氛围好,"移动互联网,教育",开发|测试|运维类,"年底双薪,节日礼物,绩效奖金,岗位晋升",后端开发,上海
56,建顺信息科技（广州）有限公司,建顺信息,50-150人,A轮,天河区,PHP开发工程师,3-5年,大专,10k-14k,弹性工作 五险一金 年终奖金 双休,"消费生活,物流丨运输",开发|测试|运维类,,后端开发,广州
57,广州市分领网络科技有限责任公司,麦乐互动,50-150人,未融资,天河区,php工程师,1-3年,大专,8k-12k,周末双休、五险一金、业务培训,"电商,企业服务",开发|测试|运维类,"通讯津贴,午餐补助,绩效奖金,股票期权",后端开发,广州
58,北京尖峰计算机系统有限公司武汉分公司,北京尖峰武汉分公司,50-150人,不需要融资,江夏区,PHP工程师,1-3年,本科,8k-16k,发展空间大,"数据服务,其他",开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,年度旅游",企业软件,武汉
59,上海魔芋网络科技有限公司,性能魔方,50-150人,上市公司,黄浦区,PHP开发工程师,3-5年,不限,10k-20k,公司高速发展中，职位前景较好,数据服务,开发|测试|运维类,"年底双薪,岗位晋升,扁平管理,领导好",后端开发,上海
60,深圳市光逸科技创新有限公司,光逸,150-500人,不需要融资,福田区,php开发工程师,3-5年,大专,15k-20k,双休 地铁口 年轻团队 发展前景大,电商,开发|测试|运维类,"技能培训,节日礼物,带薪年假,绩效奖金",后端开发,深圳
61,成都欢聚堂科技有限公司,欢聚堂,150-500人,不需要融资,武侯区,高级php开发工程师,3-5年,本科,15k-25k,六险一金，13-16薪，周末双休,"移动互联网,电商",开发|测试|运维类,"领导好,五险一金,技能培训,定期体检",后端开发,成都
62,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,php研发工程师,3-5年,本科,20k-40k,六险一金 免费三餐 发展前景 奖金丰厚,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
63,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,资深PHP开发工程师,3-5年,本科,25k-40k,"16薪,大平台,三餐免费,健身房",房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
64,广州爱拍网络科技有限公司,爱拍科技,150-500人,D轮及以上,天河区,PHP开发工程师,1-3年,本科,8k-16k,200亿市场，3.5亿用户，准上市公司,文娱丨内容,开发|测试|运维类,"团队牛掰,企业文化温馨,绩效奖金丰厚,内部孵化项目",后端开发,广州
65,广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,番禺区,php开发工程师,3-5年,大专,12k-20k,扁平化管理 发展空间大 技术栈多元化,金融,开发|测试|运维类,"绩效奖金,年度旅游,扁平管理,技能培训",后端开发,广州
66,深圳淘乐网络科技有限公司,淘乐网络,150-500人,不需要融资,南山区,php开发工程师,1-3年,本科,10k-20k,免费三餐 扁平管理 周末双休,游戏,开发|测试|运维类,"骨干配车,免费三餐,五险一金,年度旅游",后端开发,深圳
67,深圳市光逸科技创新有限公司,光逸,150-500人,不需要融资,福田区,php开发工程师,3-5年,本科,15k-20k,周末双休 工作氛围好 弹性考勤,电商,开发|测试|运维类,"技能培训,节日礼物,带薪年假,绩效奖金",后端开发,深圳
68,北京玩在一起科技有限公司,玩加电竞,50-150人,A轮,朝阳区,PHP工程师,3-5年,本科,15k-30k,双休 年底多薪 五险一金 弹性工作,"移动互联网,文娱丨内容",开发|测试|运维类,"股票期权,带薪年假,扁平管理,年底多薪",后端开发,北京
69,北京一一万物科技有限公司,伴伴,150-500人,不需要融资,洪山区,高级PHP开发工程师,3-5年,本科,20k-40k,"氛围欢乐,领导耐撕,管理扁平,弹性工作","移动互联网,社交",开发|测试|运维类,"年底双薪,午餐补助,弹性工作,扁平管理",后端开发,武汉
70,北京创锐文化传媒有限公司,聚美优品,2000人以上,上市公司,高新区,PHP开发工程师,5-10年,本科,15k-25k,"五险一金,绩效奖金,餐饮补贴，带薪年假",电商,开发|测试|运维类,"技能培训,节日礼物,季度奖金,岗位晋升",后端开发,成都
71,优车库网络科技发展（深圳）有限公司,优车库,50-150人,A轮,福田区,php开发工程师,1-3年,大专,10k-15k,发展前景、环境优美、团队氛围好,"移动互联网,消费生活",开发|测试|运维类,"年底双薪,股票期权,专项奖金,带薪年假",后端开发,深圳
72,北京小熊美家科技有限公司,小熊美家,50-150人,A轮,海淀区,php开发工程师,1-3年,本科,15k-22k,五险一金 期权 带薪年假 创业公司 大牛团队,"消费生活,企业服务",开发|测试|运维类,,后端开发,北京
73,北京一一万物科技有限公司,伴伴,150-500人,不需要融资,朝阳区,高级php开发工程师,3-5年,本科,20k-40k,薪酬优厚、地铁周边、管理扁平、氛围简单,"移动互联网,社交",开发|测试|运维类,"年底双薪,午餐补助,弹性工作,扁平管理",后端开发,北京
74,深圳飞之度科技有限公司,深圳飞之度科技有限公司,15-50人,未融资,南山区,php开发工程师,3-5年,本科,15k-18k,弹性上班时间，五险一金，旅游，体检，全勤奖,"移动互联网,企业服务",开发|测试|运维类,"带薪年假,定期体检,弹性工作,年度旅游",后端开发,深圳
75,上海韩创网络科技有限公司,韩创科技,500-2000人,不需要融资,浦东新区,php,3-5年,大专,15k-25k,五险一金周末双休摄影天堂13薪软性福利,"移动互联网,文娱丨内容",开发|测试|运维类,"年终分红,绩效奖金,五险一金,带薪年假",后端开发,上海
76,广东快乐种子科技有限公司,快乐种子,2000人以上,B轮,越秀区,高级PHP开发工程师,5-10年,本科,15k-25k,互联网教育行业前景好,"教育,游戏",开发|测试|运维类,"专项奖金,股票期权,绩效奖金,带薪年假",后端开发,广州
77,北京口袋财富信息科技有限公司,理财魔方,50-150人,A轮,海淀区,php开发工程师,3-5年,本科,25k-35k,行业内独角兽,"移动互联网,金融",开发|测试|运维类,"股票期权,专项奖金,带薪年假,年度旅游",后端开发,北京
78,成都四象联创科技有限公司,四象联创,50-150人,未融资,高新区,php开发工程师,1-3年,大专,7k-10k,双休 不加班,"移动互联网,金融",开发|测试|运维类,"技能培训,节日礼物,带薪年假,绩效奖金",后端开发,成都
79,广州聚焦网络技术有限公司,聚焦网络集团,150-500人,未融资,越秀区,php开发工程师,3-5年,本科,12k-20k,晋升机会，双休，节日福利，五险一金,"移动互联网,电商",开发|测试|运维类,"技能培训,节日礼物,带薪年假,绩效奖金",后端开发,广州
80,广州青鹿教育科技有限公司,青鹿教育,150-500人,不需要融资,黄埔区,php开发工程师,1-3年,本科,8k-13k,朝阳行业，五险一金，包双餐，晋升空间大,"教育,移动互联网",开发|测试|运维类,"周末双休,五险一金,年终分红,免费工作餐",后端开发,广州
81,北京泛为信息科技有限公司,泛为,150-500人,不需要融资,浦东新区,php开发工程师,1-3年,本科,15k-25k,研发实力雄厚,"移动互联网,广告营销",开发|测试|运维类,"带薪年假,午餐补助,弹性工作,免费班车",后端开发,上海
82,赛尔网络有限公司,赛尔网络,500-2000人,不需要融资,海淀区,php开发工程师,1-3年,本科,10k-15k,国企背景；六险一金；年终奖；,移动互联网,开发|测试|运维类,"技能培训,节日礼物,带薪年假,绩效奖金",后端开发,北京
83,广州盛成妈妈网络科技股份有限公司,妈妈网,500-2000人,B轮,天河区,php开发工程师,1-3年,本科,10k-18k,五险一金 技术大牛 工作氛围好,"移动互联网,社交",开发|测试|运维类,"年度旅游,扁平管理,领导好,美女多",后端开发,广州
84,深圳小鹅网络技术有限公司,小鹅（小鹅通）,500-2000人,B轮,南山区,php开发工程师,1-3年,本科,10k-20k,发展空间大，团队氛围nice,"移动互联网,社交",开发|测试|运维类,"扁平管理,领导nice,专项奖金,定期体检",后端开发,深圳
85,上海包图网络科技有限公司,包图网,150-500人,不需要融资,浦东新区,php开发工程师,3-5年,本科,15k-22k,年终奖金，五险一金，领导好，薪酬福利好,移动互联网,开发|测试|运维类,"股票期权,年终分红,绩效奖金,带薪年假",后端开发,上海
86,广州梦映动漫网络科技有限公司,触漫,150-500人,B轮,海珠区,PHP开发工程师,1-3年,本科,10k-20k,"周末双休,六险一金,年度旅游,年底双薪","移动互联网,文娱丨内容",开发|测试|运维类,"股票期权,领导好,扁平管理,免费零食",后端开发,广州
87,深圳市前海小微蜂信息科技有限公司,小微蜂,15-50人,A轮,南山区,php开发工程师,1-3年,本科,8k-13k,五险、朝九晚六、办公环境好,"企业服务,电商",开发|测试|运维类,"年底双薪,绩效奖金,美女多,年度旅游",后端开发,深圳
88,广州梦映动漫网络科技有限公司,触漫,150-500人,B轮,海珠区,高级php开发工程师,3-5年,本科,18k-30k,"周末双休,六险一金,年度旅游,年底双薪","移动互联网,文娱丨内容",开发|测试|运维类,"股票期权,领导好,扁平管理,免费零食",后端开发,广州
89,深圳市领星网络科技有限公司,领星,50-150人,A轮,南山区,php开发工程师,5-10年,本科,20k-35k,发展前景好，团队实力强，福利待遇好,"电商,企业服务",开发|测试|运维类,"五险一金,年终奖,股票期权,定期体检",后端开发,深圳
90,前锦网络信息技术（上海）有限公司,51JOB,2000人以上,上市公司,浦东新区,PHP开发工程师,不限,本科,10k-16k,大牛带飞 团队好 自有业务广 成长机会多,"移动互联网,企业服务",开发|测试|运维类,,后端开发,上海
91,上海好悦网络科技有限公司,好悦游戏,50-150人,未融资,天河区,php开发工程师,1-3年,大专,7k-10k,五险一金，包餐，下午茶，全勤奖，成长快、大小周,"移动互联网,游戏",开发|测试|运维类,"年底双薪,年终分红,午餐补助,定期体检",后端开发,广州
92,北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,朝阳区,PHP开发工程师,3-5年,本科,20k-35k,六险一金、带薪年假、节日礼包,教育,开发|测试|运维类,"上市公司,领军企业,五险一金,住福计划",后端开发,北京
93,深圳市德科信息技术有限公司,德科信息,2000人以上,不需要融资,南山区,PHP开发工程师,3-5年,本科,13k-26k,六险一金、年终奖,"软件开发,物联网",开发|测试|运维类,"股票期权,帅哥多,领导好,技能培训",后端开发,深圳
94,深圳北纬三十度信息科技有限公司,北纬三十度,150-500人,未融资,南山区,php开发工程师,不限,大专,20k-35k,大平台 福利好 发展前景好,"电商,医疗丨健康",开发|测试|运维类,,后端开发,深圳
95,大河（深圳）信息有限公司,小七探险,50-150人,天使轮,福田区,php工程师,1-3年,本科,9k-15k,五险一金、零食下午茶、公司氛围好、发展空间大,"金融,移动互联网",开发|测试|运维类,"扁平管理,五险一金,弹性工作,成长空间大",后端开发,深圳
96,广州富米科技有限公司,一手,500-2000人,C轮,荔湾区,php开发工程师,3-5年,大专,15k-25k,五险一金、期权,"移动互联网,电商",开发|测试|运维类,"节日礼物,团队靠谱,活动多多,相当民主",后端开发,广州
97,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,嘉定区,php开发工程师,1-3年,本科,14k-18k,六险一金,"企业服务,移动互联网",开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",后端开发,上海
98,成都环宇知了科技有限公司,之了,500-2000人,不需要融资,郫县,php开发工程师,1-3年,本科,8k-12k,生日福利、培训福利、过节福利、法定节假日,"电商,教育",开发|测试|运维类,"带薪年假,绩效奖金,专项奖金,年底双薪",后端开发,成都
99,成都环宇知了科技有限公司,之了,500-2000人,不需要融资,郫县,php开发工程师,1-3年,本科,8k-12k,晋升途径 高手云集,"电商,教育",开发|测试|运维类,"带薪年假,绩效奖金,专项奖金,年底双薪",后端开发,成都
100,厦门吉比特网络技术股份有限公司,吉比特,500-2000人,上市公司,南山区,php开发工程师,1-3年,本科,10k-20k,福利待遇/发展前景,游戏,开发|测试|运维类,"上市游戏公司,百万购房借款,兴趣导向,12%公积金",后端开发,深圳
101,大河（深圳）信息有限公司,小七探险,50-150人,天使轮,福田区,PHP开发工程师,不限,本科,9k-15k,"公司前景好,弹性工作,成长空间高","金融,移动互联网",开发|测试|运维类,"扁平管理,五险一金,弹性工作,成长空间大",后端开发,深圳
102,南京果酱文化发展有限公司,果酱文化,15-50人,B轮,雨花台区,php开发工程师,3-5年,本科,10k-20k,年轻开明，项目发展好，氛围融洽，有大神,"移动互联网,文娱丨内容",开发|测试|运维类,"扁平管理,免费看演出,带薪年假,绩效奖金",后端开发,南京
103,南京果酱文化发展有限公司,果酱文化,15-50人,B轮,高新区,php开发工程师,3-5年,本科,10k-20k,年轻开明，项目发展好，氛围融洽，有大神,"移动互联网,文娱丨内容",开发|测试|运维类,"扁平管理,免费看演出,带薪年假,绩效奖金",后端开发,成都
104,上海金大师网络科技有限公司,上海金大师网络科技有限公司,500-2000人,上市公司,浦东新区,php开发工程师,5-10年,本科,15k-25k,团队大牛多 公司福利待遇好 年终奖年前发,"金融,文娱丨内容",开发|测试|运维类,,后端开发,上海
105,联咖信息（上海）有限公司,联咖信息,50-150人,未融资,徐汇区,php开发工程师,1-3年,本科,15k-20k,出国游、年终奖金、住房补贴、餐补、交通补贴,"电商,软件开发",开发|测试|运维类,,后端开发,上海
106,深圳市加满分科技有限公司,加满分科技,50-150人,不需要融资,南山区,php开发工程师,3-5年,本科,15k-25k,氛围轻松，发展前景好,"移动互联网,社交",开发|测试|运维类,"年底双薪,专项奖金,定期体检,带薪年假",后端开发,深圳
107,任拓数据科技（上海）有限公司,任拓数据科技（上海）有限公司,150-500人,不需要融资,黄浦区,php开发工程师,1-3年,本科,12k-20k,福利优、领导Nice、准独角兽、期权可待,"电商,数据服务",开发|测试|运维类,"带薪年假,交通补助,定期体检,弹性工作",后端开发,上海
108,广州爱德医疗科技有限公司,爱德,50-150人,不需要融资,海珠区,php开发工程师,1-3年,本科,6k-12k,氛围和谐 内部晋升,移动互联网,开发|测试|运维类,"年底双薪,股票期权,地铁上盖,周末双休",后端开发,广州
